Sample,Value
5372,18.45749
5373,18.44679
5374,18.43609
5375,18.42540
5376,18.41471
5377,18.40402
5378,18.39333
5379,18.38264
5380,18.37195
5381,18.36127
5382,18.35058
5383,18.33990
5384,18.32922
5385,18.31855
5386,18.30787
5387,18.29720
5388,18.28652
5389,18.27585
5390,18.26518
5391,18.25451
5392,18.24385
5393,18.23318
5394,18.22252
5395,18.21186
5396,18.20120
5397,18.19054
5398,18.17989
5399,18.16923
5400,18.15858
5401,16.53612
5402,18.13728
5403,18.12663
5404,18.11598
5405,18.10534
5406,18.09470
5407,18.08406
5408,18.07342
5409,18.06278
5410,18.05215
5411,18.04151
5412,18.03088
5413,18.02025
5414,18.00962
5415,17.99900
5416,17.98837
5417,17.97775
5418,17.96713
5419,17.95651
5420,17.94589
5421,17.93527
5422,17.92466
5423,17.91405
5424,17.90344
5425,17.89283
5426,17.88222
5427,17.87162
5428,17.86101
5429,17.85041
5430,17.83981
5431,17.82922
5432,17.81862
5433,17.80803
5434,17.79743
5435,17.78684
5436,17.77625
5437,17.76567
5438,17.75508
5439,17.74450
5440,17.73392
5441,17.72334
5442,17.71276
5443,17.70219
5444,17.69162
5445,17.68104
5446,17.67047
5447,17.65991
5448,17.64934
5449,17.63878
5450,17.62822
5451,17.61766
5452,17.60710
5453,17.59654
5454,17.58599
5455,17.57544
5456,17.56488
5457,17.55434
5458,17.54379
5459,17.53325
5460,17.52270
5461,17.51216
5462,17.50162
5463,17.49109
5464,17.48055
5465,17.47002
5466,17.45949
5467,17.44896
5468,17.43843
5469,17.42791
5470,17.41739
5471,17.40687
5472,17.39635
5473,17.38583
5474,17.37532
5475,17.36480
5476,17.35429
5477,17.34379
5478,17.33328
5479,17.32277
5480,17.31227
5481,17.30177
5482,17.29127
5483,17.28078
5484,17.27028
5485,17.25979
5486,17.24930
5487,17.23881
5488,17.22833
5489,17.21784
5490,17.20736
5491,17.19688
5492,17.18641
5493,17.17593
5494,17.16546
5495,17.15499
5496,17.14452
5497,17.13405
5498,17.12358
5499,17.11312
5500,17.10266
5501,7.44917
5502,17.08175
5503,17.07129
5504,17.06084
5505,17.05039
5506,17.03994
5507,17.02950
5508,17.01905
5509,17.00861
5510,16.99817
5511,16.98774
5512,16.97730
5513,16.96687
5514,16.95644
5515,16.94601
5516,16.93558
5517,16.92516
5518,16.91474
5519,16.90432
5520,16.89390
5521,16.88349
5522,16.87307
5523,16.86266
5524,16.85226
5525,16.84185
5526,16.83145
5527,16.82104
5528,16.81064
5529,16.80025
5530,16.78985
5531,16.77946
5532,16.76907
5533,16.75868
5534,16.74830
5535,16.73791
5536,16.72753
5537,16.71715
5538,16.70677
5539,16.69640
5540,16.68603
5541,16.67566
5542,16.66529
5543,16.65493
5544,16.64456
5545,16.63420
5546,16.62384
5547,16.61349
5548,16.60313
5549,16.59278
5550,16.58243
5551,16.57209
5552,16.56174
5553,16.55140
5554,16.54106
5555,16.53072
5556,16.52039
5557,16.51006
5558,16.49973
5559,16.48940
5560,16.47907
5561,16.46875
5562,16.45843
5563,16.44811
5564,16.43779
5565,16.42748
5566,16.41717
5567,16.40686
5568,16.39655
5569,16.38625
5570,16.37595
5571,16.36565
5572,16.35535
5573,16.34506
5574,16.33477
5575,16.32448
5576,16.31419
5577,16.30391
5578,16.29362
5579,16.28334
5580,16.27307
5581,16.26279
5582,16.25252
5583,16.24225
5584,16.23198
5585,16.22172
5586,16.21146
5587,16.20120
5588,16.19094
5589,16.18068
5590,16.17043
5591,16.16018
5592,16.14993
5593,16.13969
5594,16.12945
5595,16.11921
5596,16.10897
5597,16.09873
5598,16.08850
5599,16.07827
5600,16.06805
5601,25.64700
5602,16.04760
5603,16.03738
5604,16.02716
5605,16.01695
5606,16.00674
5607,15.99653
5608,15.98632
5609,15.97611
5610,15.96591
5611,15.95571
5612,15.94552
5613,15.93532
5614,15.92513
5615,15.91494
5616,15.90476
5617,15.89457
5618,15.88439
5619,15.87421
5620,15.86404
5621,15.85387
5622,15.84370
5623,15.83353
5624,15.82336
5625,15.81320
5626,15.80304
5627,15.79288
5628,15.78273
5629,15.77258
5630,15.76243
5631,15.75228
5632,15.74214
5633,15.73199
5634,15.72186
5635,15.71172
5636,15.70159
5637,15.69146
5638,15.68133
5639,15.67120
5640,15.66108
5641,15.65096
5642,15.64084
5643,15.63073
5644,15.62062
5645,15.61051
5646,15.60040
5647,15.59030
5648,15.58020
5649,15.57010
5650,15.56000
5651,15.54991
5652,15.53982
5653,15.52973
5654,15.51965
5655,15.50957
5656,15.49949
5657,15.48941
5658,15.47934
5659,15.46927
5660,15.45920
5661,15.44914
5662,15.43908
5663,15.42902
5664,15.41896
5665,15.40891
5666,15.39885
5667,15.38881
5668,15.37876
5669,15.36872
5670,15.35868
5671,15.34864
5672,15.33861
5673,15.32858
5674,15.31855
5675,15.30852
5676,15.29850
5677,15.28848
5678,15.27846
5679,15.26845
5680,15.25844
5681,15.24843
5682,15.23842
5683,15.22842
5684,15.21842
5685,15.20842
5686,15.19843
5687,15.18844
5688,15.17845
5689,15.16846
5690,15.15848
5691,15.14850
5692,15.13852
5693,15.12855
5694,15.11858
5695,15.10861
5696,15.09864
5697,15.08868
5698,15.07872
5699,15.06877
5700,15.05881
5701,20.31003
5702,15.03891
5703,15.02897
5704,15.01903
5705,15.00909
5706,14.99915
5707,14.98922
5708,14.97929
5709,14.96936
5710,14.95944
5711,14.94952
5712,14.93960
5713,14.92969
5714,14.91977
5715,14.90987
5716,14.89996
5717,14.89006
5718,14.88016
5719,14.87026
5720,14.86037
5721,14.85047
5722,14.84059
5723,14.83070
5724,14.82082
5725,14.81094
5726,14.80106
5727,14.79119
5728,14.78132
5729,14.77146
5730,14.76159
5731,14.75173
5732,14.74187
5733,14.73202
5734,14.72217
5735,14.71232
5736,14.70247
5737,14.69263
5738,14.68279
5739,14.67296
5740,14.66312
5741,14.65329
5742,14.64347
5743,14.63364
5744,14.62382
5745,14.61401
5746,14.60419
5747,14.59438
5748,14.58457
5749,14.57477
5750,14.56496
5751,14.55517
5752,14.54537
5753,14.53558
5754,14.52579
5755,14.51600
5756,14.50622
5757,14.49644
5758,14.48666
5759,14.47689
5760,14.46712
5761,14.45735
5762,14.44759
5763,14.43783
5764,14.42807
5765,14.41832
5766,14.40856
5767,14.39882
5768,14.38907
5769,14.37933
5770,14.36959
5771,14.35986
5772,14.35012
5773,14.34040
5774,14.33067
5775,14.32095
5776,14.31123
5777,14.30151
5778,14.29180
5779,14.28209
5780,14.27238
5781,14.26268
5782,14.25298
5783,14.24329
5784,14.23359
5785,14.22390
5786,14.21422
5787,14.20453
5788,14.19485
5789,14.18518
5790,14.17550
5791,14.16583
5792,14.15616
5793,14.14650
5794,14.13684
5795,14.12718
5796,14.11753
5797,14.10788
5798,14.09823
5799,14.08859
5800,14.07895
5801,18.50428
5802,14.05968
5803,14.05005
5804,14.04042
5805,14.03080
5806,14.02117
5807,14.01156
5808,14.00194
5809,13.99233
5810,13.98273
5811,13.97312
5812,13.96352
5813,13.95393
5814,13.94433
5815,13.93474
5816,13.92515
5817,13.91557
5818,13.90599
5819,13.89641
5820,13.88684
5821,13.87727
5822,13.86771
5823,13.85814
5824,13.84858
5825,13.83903
5826,13.82947
5827,13.81992
5828,13.81038
5829,13.80084
5830,13.79130
5831,13.78176
5832,13.77223
5833,13.76270
5834,13.75317
5835,13.74365
5836,13.73413
5837,13.72462
5838,13.71511
5839,13.70560
5840,13.69610
5841,13.68659
5842,13.67710
5843,13.66760
5844,13.65811
5845,13.64862
5846,13.63914
5847,13.62966
5848,13.62018
5849,13.61071
5850,13.60124
5851,13.59178
5852,13.58231
5853,13.57285
5854,13.56340
5855,13.55395
5856,13.54450
5857,13.53505
5858,13.52561
5859,13.51617
5860,13.50674
5861,13.49731
5862,13.48788
5863,13.47846
5864,13.46904
5865,13.45962
5866,13.45021
5867,13.44080
5868,13.43139
5869,13.42199
5870,13.41259
5871,13.40320
5872,13.39381
5873,13.38442
5874,13.37503
5875,13.36565
5876,13.35628
5877,13.34690
5878,13.33753
5879,13.32817
5880,13.31880
5881,13.30944
5882,13.30009
5883,13.29074
5884,13.28139
5885,13.27204
5886,13.26270
5887,13.25337
5888,13.24403
5889,13.23470
5890,13.22538
5891,13.21605
5892,13.20674
5893,13.19742
5894,13.18811
5895,13.17880
5896,13.16950
5897,13.16020
5898,13.15090
5899,13.14161
5900,13.13232
5901,11.65177
5902,13.11375
5903,13.10447
5904,13.09520
5905,13.08593
5906,13.07666
5907,13.06739
5908,13.05813
5909,13.04888
5910,13.03963
5911,13.03038
5912,13.02113
5913,13.01189
5914,13.00265
5915,12.99342
5916,12.98419
5917,12.97497
5918,12.96574
5919,12.95652
5920,12.94731
5921,12.93810
5922,12.92889
5923,12.91969
5924,12.91049
5925,12.90129
5926,12.89210
5927,12.88291
5928,12.87373
5929,12.86455
5930,12.85537
5931,12.84620
5932,12.83703
5933,12.82786
5934,12.81870
5935,12.80954
5936,12.80039
5937,12.79124
5938,12.78209
5939,12.77295
5940,12.76381
5941,12.75468
5942,12.74555
5943,12.73642
5944,12.72730
5945,12.71818
5946,12.70906
5947,12.69995
5948,12.69084
5949,12.68174
5950,12.67264
5951,12.66354
5952,12.65445
5953,12.64536
5954,12.63628
5955,12.62720
5956,12.61812
5957,12.60905
5958,12.59998
5959,12.59091
5960,12.58185
5961,12.57279
5962,12.56374
5963,12.55469
5964,12.54565
5965,12.53660
5966,12.52757
5967,12.51853
5968,12.50950
5969,12.50048
5970,12.49146
5971,12.48244
5972,12.47342
5973,12.46441
5974,12.45541
5975,12.44641
5976,12.43741
5977,12.42841
5978,12.41942
5979,12.41044
5980,12.40146
5981,12.39248
5982,12.38350
5983,12.37453
5984,12.36557
5985,12.35661
5986,12.34765
5987,12.33869
5988,12.32974
5989,12.32080
5990,12.31185
5991,12.30292
5992,12.29398
5993,12.28505
5994,12.27613
5995,12.26720
5996,12.25829
5997,12.24937
5998,12.24046
5999,12.23156
6000,12.22266
6001,4.71157
6002,12.20486
6003,12.19597
6004,12.18709
6005,12.17821
6006,12.16933
6007,12.16046
6008,12.15159
6009,12.14272
6010,12.13386
6011,12.12501
6012,12.11615
6013,12.10730
6014,12.09846
6015,12.08962
6016,12.08078
6017,12.07195
6018,12.06312
6019,12.05430
6020,12.04548
6021,12.03666
6022,12.02785
6023,12.01904
6024,12.01024
6025,12.00144
6026,11.99265
6027,11.98386
6028,11.97507
6029,11.96629
6030,11.95751
6031,11.94873
6032,11.93996
6033,11.93120
6034,11.92244
6035,11.91368
6036,11.90492
6037,11.89617
6038,11.88743
6039,11.87869
6040,11.86995
6041,11.86122
6042,11.85249
6043,11.84377
6044,11.83505
6045,11.82633
6046,11.81762
6047,11.80891
6048,11.80021
6049,11.79151
6050,11.78282
6051,11.77413
6052,11.76544
6053,11.75676
6054,11.74808
6055,11.73941
6056,11.73074
6057,11.72207
6058,11.71341
6059,11.70476
6060,11.69610
6061,11.68746
6062,11.67881
6063,11.67017
6064,11.66154
6065,11.65291
6066,11.64428
6067,11.63566
6068,11.62704
6069,11.61843
6070,11.60982
6071,11.60121
6072,11.59261
6073,11.58402
6074,11.57542
6075,11.56684
6076,11.55825
6077,11.54967
6078,11.54110
6079,11.53253
6080,11.52396
6081,11.51540
6082,11.50684
6083,11.49829
6084,11.48974
6085,11.48120
6086,11.47266
6087,11.46412
6088,11.45559
6089,11.44706
6090,11.43854
6091,11.43002
6092,11.42151
6093,11.41300
6094,11.40449
6095,11.39599
6096,11.38750
6097,11.37900
6098,11.37052
6099,11.36203
6100,11.35355
6101,2.01436
6102,11.33661
6103,11.32814
6104,11.31968
6105,11.31123
6106,11.30277
6107,11.29433
6108,11.28588
6109,11.27744
6110,11.26901
6111,11.26058
6112,11.25215
6113,11.24373
6114,11.23531
6115,11.22690
6116,11.21849
6117,11.21009
6118,11.20169
6119,11.19330
6120,11.18491
6121,11.17652
6122,11.16814
6123,11.15976
6124,11.15139
6125,11.14302
6126,11.13466
6127,11.12630
6128,11.11795
6129,11.10960
6130,11.10125
6131,11.09291
6132,11.08457
6133,11.07624
6134,11.06791
6135,11.05959
6136,11.05127
6137,11.04296
6138,11.03465
6139,11.02635
6140,11.01804
6141,11.00975
6142,11.00146
6143,10.99317
6144,10.98489
6145,10.97661
6146,10.96834
6147,10.96007
6148,10.95181
6149,10.94355
6150,10.93529
6151,10.92704
6152,10.91880
6153,10.91056
6154,10.90232
6155,10.89409
6156,10.88586
6157,10.87764
6158,10.86942
6159,10.86121
6160,10.85300
6161,10.84479
6162,10.83659
6163,10.82840
6164,10.82021
6165,10.81202
6166,10.80384
6167,10.79566
6168,10.78749
6169,10.77932
6170,10.77116
6171,10.76300
6172,10.75485
6173,10.74670
6174,10.73856
6175,10.73042
6176,10.72228
6177,10.71415
6178,10.70602
6179,10.69790
6180,10.68979
6181,10.68168
6182,10.67357
6183,10.66547
6184,10.65737
6185,10.64928
6186,10.64119
6187,10.63310
6188,10.62502
6189,10.61695
6190,10.60888
6191,10.60082
6192,10.59276
6193,10.58470
6194,10.57665
6195,10.56860
6196,10.56056
6197,10.55253
6198,10.54449
6199,10.53647
6200,10.52844
6201,9.14902
6202,10.51241
6203,10.50440
6204,10.49640
6205,10.48840
6206,10.48041
6207,10.47242
6208,10.46443
6209,10.45645
6210,10.44848
6211,10.44051
6212,10.43254
6213,10.42458
6214,10.41663
6215,10.40867
6216,10.40073
6217,10.39279
6218,10.38485
6219,10.37692
6220,10.36899
6221,10.36107
6222,10.35315
6223,10.34524
6224,10.33733
6225,10.32942
6226,10.32153
6227,10.31363
6228,10.30574
6229,10.29786
6230,10.28998
6231,10.28211
6232,10.27424
6233,10.26637
6234,10.25851
6235,10.25066
6236,10.24280
6237,10.23496
6238,10.22712
6239,10.21928
6240,10.21145
6241,10.20363
6242,10.19580
6243,10.18799
6244,10.18018
6245,10.17237
6246,10.16457
6247,10.15677
6248,10.14898
6249,10.14119
6250,10.13341
6251,10.12563
6252,10.11786
6253,10.11009
6254,10.10233
6255,10.09457
6256,10.08682
6257,10.07907
6258,10.07133
6259,10.06359
6260,10.05585
6261,10.04813
6262,10.04040
6263,10.03268
6264,10.02497
6265,10.01726
6266,10.00956
6267,10.00186
6268,9.99416
6269,9.98647
6270,9.97879
6271,9.97111
6272,9.96344
6273,9.95577
6274,9.94810
6275,9.94044
6276,9.93279
6277,9.92514
6278,9.91750
6279,9.90986
6280,9.90222
6281,9.89459
6282,9.88697
6283,9.87935
6284,9.87173
6285,9.86412
6286,9.85652
6287,9.84892
6288,9.84132
6289,9.83373
6290,9.82615
6291,9.81857
6292,9.81100
6293,9.80343
6294,9.79586
6295,9.78830
6296,9.78075
6297,9.77320
6298,9.76565
6299,9.75811
6300,9.75058
6301,0.59792
6302,9.73552
6303,9.72801
6304,9.72049
6305,9.71298
6306,9.70548
6307,9.69798
6308,9.69048
6309,9.68299
6310,9.67551
6311,9.66803
6312,9.66056
6313,9.65309
6314,9.64562
6315,9.63817
6316,9.63071
6317,9.62326
6318,9.61582
6319,9.60838
6320,9.60095
6321,9.59352
6322,9.58610
6323,9.57868
6324,9.57127
6325,9.56386
6326,9.55646
6327,9.54906
6328,9.54167
6329,9.53428
6330,9.52690
6331,9.51952
6332,9.51215
6333,9.50478
6334,9.49742
6335,9.49006
6336,9.48271
6337,9.47536
6338,9.46802
6339,9.46069
6340,9.45336
6341,9.44603
6342,9.43871
6343,9.43139
6344,9.42408
6345,9.41678
6346,9.40948
6347,9.40218
6348,9.39489
6349,9.38761
6350,9.38033
6351,9.37306
6352,9.36579
6353,9.35852
6354,9.35127
6355,9.34401
6356,9.33676
6357,9.32952
6358,9.32228
6359,9.31505
6360,9.30782
6361,9.30060
6362,9.29338
6363,9.28617
6364,9.27897
6365,9.27176
6366,9.26457
6367,9.25738
6368,9.25019
6369,9.24301
6370,9.23584
6371,9.22867
6372,9.22150
6373,9.21434
6374,9.20719
6375,9.20004
6376,9.19290
6377,9.18576
6378,9.17862
6379,9.17150
6380,9.16437
6381,9.15726
6382,9.15014
6383,9.14304
6384,9.13594
6385,9.12884
6386,9.12175
6387,9.11466
6388,9.10758
6389,9.10051
6390,9.09344
6391,9.08637
6392,9.07931
6393,9.07226
6394,9.06521
6395,9.05817
6396,9.05113
6397,9.04410
6398,9.03707
6399,9.03005
6400,9.02303
6401,6.81481
6402,9.00901
6403,9.00201
6404,8.99502
6405,8.98803
6406,8.98104
6407,8.97406
6408,8.96709
6409,8.96012
6410,8.95315
6411,8.94620
6412,8.93924
6413,8.93230
6414,8.92535
6415,8.91842
6416,8.91149
6417,8.90456
6418,8.89764
6419,8.89072
6420,8.88381
6421,8.87691
6422,8.87001
6423,8.86312
6424,8.85623
6425,8.84935
6426,8.84247
6427,8.83560
6428,8.82873
6429,8.82187
6430,8.81501
6431,8.80816
6432,8.80132
6433,8.79448
6434,8.78764
6435,8.78081
6436,8.77399
6437,8.76717
6438,8.76036
6439,8.75355
6440,8.74675
6441,8.73995
6442,8.73316
6443,8.72638
6444,8.71960
6445,8.71282
6446,8.70605
6447,8.69929
6448,8.69253
6449,8.68578
6450,8.67903
6451,8.67229
6452,8.66555
6453,8.65882
6454,8.65209
6455,8.64537
6456,8.63866
6457,8.63195
6458,8.62525
6459,8.61855
6460,8.61186
6461,8.60517
6462,8.59849
6463,8.59181
6464,8.58514
6465,8.57847
6466,8.57181
6467,8.56516
6468,8.55851
6469,8.55187
6470,8.54523
6471,8.53860
6472,8.53197
6473,8.52535
6474,8.51873
6475,8.51212
6476,8.50552
6477,8.49892
6478,8.49233
6479,8.48574
6480,8.47915
6481,8.47258
6482,8.46601
6483,8.45944
6484,8.45288
6485,8.44632
6486,8.43978
6487,8.43323
6488,8.42669
6489,8.42016
6490,8.41363
6491,8.40711
6492,8.40060
6493,8.39409
6494,8.38758
6495,8.38108
6496,8.37459
6497,8.36810
6498,8.36162
6499,8.35514
6500,8.34867
6501,12.71020
6502,8.33574
6503,8.32929
6504,8.32284
6505,8.31640
6506,8.30996
6507,8.30353
6508,8.29710
6509,8.29068
6510,8.28426
6511,8.27785
6512,8.27145
6513,8.26505
6514,8.25866
6515,8.25227
6516,8.24589
6517,8.23951
6518,8.23314
6519,8.22678
6520,8.22042
6521,8.21406
6522,8.20772
6523,8.20137
6524,8.19504
6525,8.18871
6526,8.18238
6527,8.17606
6528,8.16975
6529,8.16344
6530,8.15714
6531,8.15084
6532,8.14455
6533,8.13826
6534,8.13198
6535,8.12571
6536,8.11944
6537,8.11317
6538,8.10692
6539,8.10067
6540,8.09442
6541,8.08818
6542,8.08194
6543,8.07572
6544,8.06949
6545,8.06328
6546,8.05706
6547,8.05086
6548,8.04466
6549,8.03846
6550,8.03227
6551,8.02609
6552,8.01991
6553,8.01374
6554,8.00757
6555,8.00141
6556,7.99526
6557,7.98911
6558,7.98297
6559,7.97683
6560,7.97070
6561,7.96457
6562,7.95845
6563,7.95234
6564,7.94623
6565,7.94013
6566,7.93403
6567,7.92794
6568,7.92185
6569,7.91577
6570,7.90970
6571,7.90363
6572,7.89756
6573,7.89151
6574,7.88546
6575,7.87941
6576,7.87337
6577,7.86734
6578,7.86131
6579,7.85529
6580,7.84927
6581,7.84326
6582,7.83725
6583,7.83126
6584,7.82526
6585,7.81927
6586,7.81329
6587,7.80732
6588,7.80135
6589,7.79538
6590,7.78942
6591,7.78347
6592,7.77752
6593,7.77158
6594,7.76565
6595,7.75972
6596,7.75379
6597,7.74787
6598,7.74196
6599,7.73606
6600,7.73016
6601,0.71998
6602,7.71837
6603,7.71249
6604,7.70661
6605,7.70074
6606,7.69488
6607,7.68902
6608,7.68316
6609,7.67731
6610,7.67147
6611,7.66564
6612,7.65981
6613,7.65398
6614,7.64816
6615,7.64235
6616,7.63654
6617,7.63074
6618,7.62495
6619,7.61916
6620,7.61337
6621,7.60760
6622,7.60182
6623,7.59606
6624,7.59030
6625,7.58455
6626,7.57880
6627,7.57305
6628,7.56732
6629,7.56159
6630,7.55586
6631,7.55014
6632,7.54443
6633,7.53873
6634,7.53302
6635,7.52733
6636,7.52164
6637,7.51596
6638,7.51028
6639,7.50461
6640,7.49894
6641,7.49328
6642,7.48763
6643,7.48198
6644,7.47634
6645,7.47070
6646,7.46507
6647,7.45945
6648,7.45383
6649,7.44822
6650,7.44261
6651,7.43701
6652,7.43142
6653,7.42583
6654,7.42025
6655,7.41467
6656,7.40910
6657,7.40354
6658,7.39798
6659,7.39243
6660,7.38688
6661,7.38134
6662,7.37581
6663,7.37028
6664,7.36475
6665,7.35924
6666,7.35373
6667,7.34822
6668,7.34272
6669,7.33723
6670,7.33174
6671,7.32626
6672,7.32079
6673,7.31532
6674,7.30986
6675,7.30440
6676,7.29895
6677,7.29350
6678,7.28806
6679,7.28263
6680,7.27721
6681,7.27178
6682,7.26637
6683,7.26096
6684,7.25556
6685,7.25016
6686,7.24477
6687,7.23939
6688,7.23401
6689,7.22863
6690,7.22327
6691,7.21791
6692,7.21255
6693,7.20720
6694,7.20186
6695,7.19652
6696,7.19119
6697,7.18587
6698,7.18055
6699,7.17524
6700,7.16993
6701,6.25923
6702,7.15934
6703,7.15405
6704,7.14877
6705,7.14349
6706,7.13822
6707,7.13296
6708,7.12770
6709,7.12245
6710,7.11720
6711,7.11196
6712,7.10673
6713,7.10150
6714,7.09628
6715,7.09107
6716,7.08586
6717,7.08065
6718,7.07546
6719,7.07027
6720,7.06508
6721,7.05990
6722,7.05473
6723,7.04956
6724,7.04440
6725,7.03925
6726,7.03410
6727,7.02896
6728,7.02382
6729,7.01869
6730,7.01357
6731,7.00845
6732,7.00334
6733,6.99824
6734,6.99314
6735,6.98804
6736,6.98296
6737,6.97787
6738,6.97280
6739,6.96773
6740,6.96267
6741,6.95761
6742,6.95256
6743,6.94752
6744,6.94248
6745,6.93745
6746,6.93242
6747,6.92740
6748,6.92239
6749,6.91738
6750,6.91238
6751,6.90739
6752,6.90240
6753,6.89741
6754,6.89244
6755,6.88747
6756,6.88250
6757,6.87755
6758,6.87259
6759,6.86765
6760,6.86271
6761,6.85778
6762,6.85285
6763,6.84793
6764,6.84301
6765,6.83810
6766,6.83320
6767,6.82830
6768,6.82341
6769,6.81853
6770,6.81365
6771,6.80878
6772,6.80392
6773,6.79906
6774,6.79420
6775,6.78936
6776,6.78452
6777,6.77968
6778,6.77486
6779,6.77003
6780,6.76522
6781,6.76041
6782,6.75560
6783,6.75081
6784,6.74602
6785,6.74123
6786,6.73645
6787,6.73168
6788,6.72692
6789,6.72216
6790,6.71740
6791,6.71266
6792,6.70791
6793,6.70318
6794,6.69845
6795,6.69373
6796,6.68901
6797,6.68430
6798,6.67960
6799,6.67490
6800,6.67021
6801,9.58240
6802,6.66085
6803,6.65618
6804,6.65151
6805,6.64685
6806,6.64220
6807,6.63755
6808,6.63291
6809,6.62827
6810,6.62364
6811,6.61902
6812,6.61441
6813,6.60980
6814,6.60519
6815,6.60060
6816,6.59601
6817,6.59142
6818,6.58684
6819,6.58227
6820,6.57770
6821,6.57315
6822,6.56859
6823,6.56405
6824,6.55950
6825,6.55497
6826,6.55044
6827,6.54592
6828,6.54141
6829,6.53690
6830,6.53239
6831,6.52790
6832,6.52341
6833,6.51892
6834,6.51445
6835,6.50997
6836,6.50551
6837,6.50105
6838,6.49660
6839,6.49215
6840,6.48771
6841,6.48328
6842,6.47885
6843,6.47443
6844,6.47002
6845,6.46561
6846,6.46121
6847,6.45681
6848,6.45242
6849,6.44804
6850,6.44366
6851,6.43929
6852,6.43493
6853,6.43057
6854,6.42622
6855,6.42188
6856,6.41754
6857,6.41321
6858,6.40888
6859,6.40456
6860,6.40025
6861,6.39594
6862,6.39164
6863,6.38735
6864,6.38306
6865,6.37878
6866,6.37451
6867,6.37024
6868,6.36597
6869,6.36172
6870,6.35747
6871,6.35323
6872,6.34899
6873,6.34476
6874,6.34054
6875,6.33632
6876,6.33211
6877,6.32790
6878,6.32371
6879,6.31951
6880,6.31533
6881,6.31115
6882,6.30698
6883,6.30281
6884,6.29865
6885,6.29450
6886,6.29035
6887,6.28621
6888,6.28207
6889,6.27795
6890,6.27382
6891,6.26971
6892,6.26560
6893,6.26150
6894,6.25740
6895,6.25331
6896,6.24923
6897,6.24515
6898,6.24108
6899,6.23702
6900,6.23296
6901,10.12721
6902,6.22487
6903,6.22083
6904,6.21680
6905,6.21277
6906,6.20875
6907,6.20474
6908,6.20073
6909,6.19674
6910,6.19274
6911,6.18876
6912,6.18478
6913,6.18080
6914,6.17683
6915,6.17287
6916,6.16892
6917,6.16497
6918,6.16103
6919,6.15709
6920,6.15317
6921,6.14924
6922,6.14533
6923,6.14142
6924,6.13752
6925,6.13362
6926,6.12973
6927,6.12585
6928,6.12197
6929,6.11810
6930,6.11423
6931,6.11038
6932,6.10653
6933,6.10268
6934,6.09884
6935,6.09501
6936,6.09119
6937,6.08737
6938,6.08356
6939,6.07975
6940,6.07595
6941,6.07216
6942,6.06837
6943,6.06459
6944,6.06082
6945,6.05705
6946,6.05329
6947,6.04954
6948,6.04579
6949,6.04205
6950,6.03831
6951,6.03459
6952,6.03087
6953,6.02715
6954,6.02344
6955,6.01974
6956,6.01604
6957,6.01236
6958,6.00867
6959,6.00500
6960,6.00133
6961,5.99767
6962,5.99401
6963,5.99036
6964,5.98672
6965,5.98308
6966,5.97945
6967,5.97583
6968,5.97221
6969,5.96860
6970,5.96499
6971,5.96140
6972,5.95781
6973,5.95422
6974,5.95064
6975,5.94707
6976,5.94351
6977,5.93995
6978,5.93640
6979,5.93285
6980,5.92931
6981,5.92578
6982,5.92225
6983,5.91873
6984,5.91522
6985,5.91172
6986,5.90822
6987,5.90472
6988,5.90124
6989,5.89776
6990,5.89428
6991,5.89082
6992,5.88736
6993,5.88390
6994,5.88046
6995,5.87702
6996,5.87358
6997,5.87015
6998,5.86673
6999,5.86332
7000,5.85991
7001,4.61880
7002,5.85312
7003,5.84973
7004,5.84635
7005,5.84297
7006,5.83960
7007,5.83624
7008,5.83289
7009,5.82954
7010,5.82620
7011,5.82286
7012,5.81953
7013,5.81621
7014,5.81290
7015,5.80959
7016,5.80628
7017,5.80299
7018,5.79970
7019,5.79642
7020,5.79314
7021,5.78987
7022,5.78661
7023,5.78335
7024,5.78010
7025,5.77686
7026,5.77362
7027,5.77039
7028,5.76717
7029,5.76395
7030,5.76074
7031,5.75754
7032,5.75434
7033,5.75115
7034,5.74797
7035,5.74479
7036,5.74162
7037,5.73846
7038,5.73530
7039,5.73215
7040,5.72901
7041,5.72587
7042,5.72274
7043,5.71961
7044,5.71650
7045,5.71339
7046,5.71028
7047,5.70718
7048,5.70409
7049,5.70101
7050,5.69793
7051,5.69486
7052,5.69180
7053,5.68874
7054,5.68569
7055,5.68264
7056,5.67961
7057,5.67657
7058,5.67355
7059,5.67053
7060,5.66752
7061,5.66452
7062,5.66152
7063,5.65853
7064,5.65554
7065,5.65256
7066,5.64959
7067,5.64663
7068,5.64367
7069,5.64072
7070,5.63777
7071,5.63484
7072,5.63190
7073,5.62898
7074,5.62606
7075,5.62315
7076,5.62025
7077,5.61735
7078,5.61446
7079,5.61157
7080,5.60869
7081,5.60582
7082,5.60296
7083,5.60010
7084,5.59725
7085,5.59440
7086,5.59156
7087,5.58873
7088,5.58591
7089,5.58309
7090,5.58028
7091,5.57747
7092,5.57468
7093,5.57188
7094,5.56910
7095,5.56632
7096,5.56355
7097,5.56079
7098,5.55803
7099,5.55528
7100,5.55253
7101,3.40192
7102,5.54706
7103,5.54434
7104,5.54162
7105,5.53891
7106,5.53621
7107,5.53351
7108,5.53082
7109,5.52813
7110,5.52546
7111,5.52278
7112,5.52012
7113,5.51746
7114,5.51481
7115,5.51217
7116,5.50953
7117,5.50690
7118,5.50428
7119,5.50166
7120,5.49905
